EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE
10083755,NORTH DAKOTA,1981,July,Hail,C,BENSON,0,0,0,0,0,0,
10083756,NORTH DAKOTA,1981,July,Tornado,C,MORTON,0,0,0,0,250K,0,F3
10083757,NORTH DAKOTA,1981,July,Hail,C,MORTON,0,0,0,0,0,0,
10083758,NORTH DAKOTA,1981,July,Tornado,C,WELLS,0,0,0,0,0K,0,F0
10083759,NORTH DAKOTA,1981,July,Hail,C,BURLEIGH,0,0,0,0,0,0,
10083760,NORTH DAKOTA,1981,July,Hail,C,BENSON,0,0,0,0,0,0,
10083761,NORTH DAKOTA,1981,July,Hail,C,MCLEAN,0,0,0,0,0,0,
10083762,NORTH DAKOTA,1981,July,Tornado,C,BURLEIGH,0,0,0,0,250K,0,F3
10083763,NORTH DAKOTA,1981,July,Hail,C,BURLEIGH,0,0,0,0,0,0,
10083764,NORTH DAKOTA,1981,July,Thunderstorm Wind,C,RAMSEY,0,0,0,0,0,0,
10083765,NORTH DAKOTA,1981,July,Thunderstorm Wind,C,NELSON,0,0,0,0,0,0,
10083766,NORTH DAKOTA,1981,July,Thunderstorm Wind,C,TRAILL,0,0,0,0,0,0,
10083767,NORTH DAKOTA,1981,July,Hail,C,BARNES,0,0,0,0,0,0,
10083768,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,MCKENZIE,0,0,0,0,0,0,
10083769,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,DUNN,0,0,0,0,0,0,
10083770,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10057181,MISSOURI,1981,April,Thunderstorm Wind,C,TANEY,0,0,0,0,0,0,
10057182,MISSOURI,1981,April,Thunderstorm Wind,C,OZARK,0,0,0,0,0,0,
10057183,MISSOURI,1981,April,Hail,C,ST. LOUIS,0,0,0,0,0,0,
10057184,MISSOURI,1981,April,Hail,C,GASCONADE,0,0,0,0,0,0,
10057185,MISSOURI,1981,April,Thunderstorm Wind,C,ST. CLAIR,0,0,0,0,0,0,
10057186,MISSOURI,1981,April,Hail,C,BOONE,0,0,0,0,0,0,
10057187,MISSOURI,1981,April,Thunderstorm Wind,C,CAMDEN,0,0,0,0,0,0,
10057188,MISSOURI,1981,April,Thunderstorm Wind,C,MILLER,0,0,0,0,0,0,
10057189,MISSOURI,1981,April,Hail,C,CALLAWAY,0,0,0,0,0,0,
10057190,MISSOURI,1981,April,Hail,C,LINCOLN,0,0,0,0,0,0,
10057191,MISSOURI,1981,April,Hail,C,ST. LOUIS (C),0,0,0,0,0,0,
10057192,MISSOURI,1981,April,Hail,C,SHANNON,0,0,0,0,0,0,
10057193,MISSOURI,1981,April,Hail,C,ATCHISON,0,0,0,0,0,0,
10057194,MISSOURI,1981,April,Hail,C,NODAWAY,0,0,0,0,0,0,
10057195,MISSOURI,1981,April,Hail,C,ATCHISON,0,0,0,0,0,0,
10057196,MISSOURI,1981,April,Hail,C,HOWARD,0,0,0,0,0,0,
10057197,MISSOURI,1981,April,Hail,C,BOONE,0,0,0,0,0,0,
10057198,MISSOURI,1981,April,Hail,C,GASCONADE,0,0,0,0,0,0,
10057200,MISSOURI,1981,April,Hail,C,FRANKLIN,0,0,0,0,0,0,
10053840,MINNESOTA,1981,June,Thunderstorm Wind,C,FREEBORN,0,0,0,0,0,0,
10053841,MINNESOTA,1981,June,Hail,C,WASECA,0,0,0,0,0,0,
10053842,MINNESOTA,1981,June,Thunderstorm Wind,C,OLMSTED,0,0,0,0,0,0,
10053843,MINNESOTA,1981,June,Tornado,C,RENVILLE,0,0,0,0,250K,0,F2
10053844,MINNESOTA,1981,June,Hail,C,RAMSEY,0,0,0,0,0,0,
10053845,MINNESOTA,1981,June,Hail,C,ST. LOUIS,0,0,0,0,0,0,
9984003,ARIZONA,1981,July,Hail,C,COCONINO,0,0,0,0,0,0,
9984004,ARIZONA,1981,July,Thunderstorm Wind,C,PIMA,0,0,0,0,0,0,
9984005,ARIZONA,1981,July,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9984006,ARIZONA,1981,July,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9984007,ARIZONA,1981,July,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9984008,ARIZONA,1981,July,Thunderstorm Wind,C,YUMA,0,0,0,0,0,0,
9984000,ARIZONA,1981,May,Thunderstorm Wind,C,PINAL,0,0,0,0,0,0,
9984001,ARIZONA,1981,May,Thunderstorm Wind,C,GILA,0,0,0,0,0,0,
9984002,ARIZONA,1981,June,Thunderstorm Wind,C,GRAHAM,0,0,0,0,0,0,
10068865,NEBRASKA,1981,June,Hail,C,RED WILLOW,0,0,0,0,0,0,
10068866,NEBRASKA,1981,June,Hail,C,FURNAS,0,0,0,0,0,0,
10068867,NEBRASKA,1981,June,Hail,C,HARLAN,0,0,0,0,0,0,
10068868,NEBRASKA,1981,June,Hail,C,LINCOLN,0,0,0,0,0,0,
10068869,NEBRASKA,1981,June,Hail,C,FURNAS,0,0,0,0,0,0,
10068870,NEBRASKA,1981,June,Hail,C,FURNAS,0,0,0,0,0,0,
10068871,NEBRASKA,1981,June,Hail,C,DAWSON,0,0,0,0,0,0,
10068872,NEBRASKA,1981,June,Hail,C,GOSPER,0,0,0,0,0,0,
10068873,NEBRASKA,1981,June,Hail,C,PHELPS,0,0,0,0,0,0,
10068874,NEBRASKA,1981,June,Hail,C,FURNAS,0,0,0,0,0,0,
10068875,NEBRASKA,1981,June,Tornado,C,KNOX,0,0,0,0,250K,0,F1
10068876,NEBRASKA,1981,June,Hail,C,KNOX,0,0,0,0,0,0,
10068877,NEBRASKA,1981,June,Hail,C,DODGE,0,0,0,0,0,0,
10068878,NEBRASKA,1981,June,Hail,C,KEITH,0,0,0,0,0,0,
10068879,NEBRASKA,1981,June,Thunderstorm Wind,C,LINCOLN,0,0,0,0,0,0,
10068880,NEBRASKA,1981,June,Hail,C,KEYA PAHA,0,0,0,0,0,0,
10068881,NEBRASKA,1981,June,Thunderstorm Wind,C,PHELPS,0,0,0,0,0,0,
10068883,NEBRASKA,1981,June,Thunderstorm Wind,C,HOWARD,0,0,0,0,0,0,
10068884,NEBRASKA,1981,June,Thunderstorm Wind,C,MERRICK,0,0,0,0,0,0,
10068885,NEBRASKA,1981,June,Thunderstorm Wind,C,HAMILTON,0,0,0,0,0,0,
10068886,NEBRASKA,1981,June,Hail,C,PHELPS,0,0,0,0,0,0,
10068887,NEBRASKA,1981,June,Hail,C,SALINE,0,0,0,0,0,0,
10068888,NEBRASKA,1981,June,Hail,C,SCOTTS BLUFF,0,0,0,0,0,0,
10068889,NEBRASKA,1981,June,Thunderstorm Wind,C,SCOTTS BLUFF,0,0,0,0,0,0,
10068890,NEBRASKA,1981,June,Thunderstorm Wind,C,DAWES,0,0,0,0,0,0,
10068891,NEBRASKA,1981,June,Hail,C,SALINE,0,0,0,0,0,0,
10068892,NEBRASKA,1981,June,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0,
9977374,ALABAMA,1981,August,Thunderstorm Wind,C,CULLMAN,0,0,0,0,0,0,
9977375,ALABAMA,1981,August,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0,
9977376,ALABAMA,1981,August,Thunderstorm Wind,C,ETOWAH,0,0,0,0,0,0,
9977377,ALABAMA,1981,August,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0,
9977378,ALABAMA,1981,August,Hail,C,RUSSELL,0,0,0,0,0,0,
9977379,ALABAMA,1981,August,Thunderstorm Wind,C,RUSSELL,0,0,0,0,0,0,
10066324,NEBRASKA,1981,August,Thunderstorm Wind,C,GARDEN,0,0,0,0,0,0,
10066325,NEBRASKA,1981,August,Hail,C,GARDEN,0,0,0,0,0,0,
9982428,ARKANSAS,1981,April,Thunderstorm Wind,C,BOONE,0,0,0,0,0,0,
9982429,ARKANSAS,1981,April,Hail,C,JOHNSON,0,0,0,0,0,0,
9982430,ARKANSAS,1981,April,Hail,C,POLK,0,0,0,0,0,0,
9982431,ARKANSAS,1981,April,Hail,C,MILLER,0,0,0,0,0,0,
9982432,ARKANSAS,1981,May,Hail,C,ASHLEY,0,0,0,0,0,0,
9982433,ARKANSAS,1981,May,Hail,C,WASHINGTON,0,0,0,0,0,0,
9982434,ARKANSAS,1981,May,Hail,C,MADISON,0,0,0,0,0,0,
9982435,ARKANSAS,1981,May,Hail,C,NEWTON,0,0,0,0,0,0,
9982436,ARKANSAS,1981,May,Tornado,C,GARLAND,0,0,0,0,25K,0,F1
9982437,ARKANSAS,1981,May,Thunderstorm Wind,C,MILLER,0,0,0,0,0,0,
9982438,ARKANSAS,1981,May,Thunderstorm Wind,C,HEMPSTEAD,0,0,0,0,0,0,
9982439,ARKANSAS,1981,May,Hail,C,PULASKI,0,0,0,0,0,0,
9982440,ARKANSAS,1981,May,Thunderstorm Wind,C,SALINE,0,0,0,0,0,0,
9982441,ARKANSAS,1981,May,Thunderstorm Wind,C,PULASKI,0,0,0,0,0,0,
9982442,ARKANSAS,1981,May,Tornado,C,COLUMBIA,4,0,0,0,250K,0,F2
9982443,ARKANSAS,1981,May,Tornado,C,SEARCY,0,0,0,0,2.5K,0,F0
9982444,ARKANSAS,1981,May,Thunderstorm Wind,C,MILLER,0,0,0,0,0,0,
9982445,ARKANSAS,1981,May,Thunderstorm Wind,C,LAFAYETTE,0,0,0,0,0,0,
9982446,ARKANSAS,1981,May,Thunderstorm Wind,C,UNION,0,0,0,0,0,0,
9982447,ARKANSAS,1981,May,Thunderstorm Wind,C,CLEVELAND,0,0,0,0,0,0,
9982448,ARKANSAS,1981,May,Hail,C,LAFAYETTE,0,0,0,0,0,0,
9982450,ARKANSAS,1981,May,Thunderstorm Wind,C,LINCOLN,0,0,0,0,0,0,
9982451,ARKANSAS,1981,May,Tornado,C,DESHA,0,0,0,0,25K,0,F2
9982452,ARKANSAS,1981,May,Tornado,C,LINCOLN,5,0,0,0,250K,0,F2
9982453,ARKANSAS,1981,May,Hail,C,FRANKLIN,0,0,0,0,0,0,
9982454,ARKANSAS,1981,May,Hail,C,OUACHITA,0,0,0,0,0,0,
9982455,ARKANSAS,1981,May,Thunderstorm Wind,C,ASHLEY,0,0,0,0,0,0,
9982456,ARKANSAS,1981,May,Hail,C,COLUMBIA,0,0,0,0,0,0,
9982457,ARKANSAS,1981,May,Tornado,C,COLUMBIA,0,0,0,0,2.5K,0,F1
9984516,COLORADO,1981,May,Tornado,C,WELD,0,0,0,0,0K,0,F1
9984517,COLORADO,1981,June,Hail,C,JEFFERSON,0,0,0,0,0,0,
9984518,COLORADO,1981,June,Hail,C,DENVER,0,0,0,0,0,0,
9984519,COLORADO,1981,June,Tornado,C,ADAMS,0,0,0,0,0K,0,F1
9984520,COLORADO,1981,June,Tornado,C,JEFFERSON,0,0,0,0,2.5M,0,F2
9984521,COLORADO,1981,June,Tornado,C,DENVER,0,0,0,0,2.5M,0,F2
9984522,COLORADO,1981,June,Hail,C,DENVER,0,0,0,0,0,0,
9984523,COLORADO,1981,June,Hail,C,WELD,0,0,0,0,0,0,
10068898,NEBRASKA,1981,June,Thunderstorm Wind,C,SCOTTS BLUFF,0,0,0,0,0,0,
10068899,NEBRASKA,1981,June,Hail,C,SCOTTS BLUFF,0,0,0,0,0,0,
10068901,NEBRASKA,1981,June,Thunderstorm Wind,C,BOONE,0,0,0,0,0,0,
10056393,MISSOURI,1981,August,Thunderstorm Wind,C,HOWELL,0,0,0,0,0,0,
10056394,MISSOURI,1981,August,Hail,C,STODDARD,0,0,0,0,0,0,
10056395,MISSOURI,1981,August,Thunderstorm Wind,C,RIPLEY,0,0,0,0,0,0,
10056396,MISSOURI,1981,August,Thunderstorm Wind,C,POLK,0,0,0,0,0,0,
10056397,MISSOURI,1981,August,Thunderstorm Wind,C,HOLT,0,0,0,0,0,0,
10056398,MISSOURI,1981,August,Thunderstorm Wind,C,JASPER,0,0,0,0,0,0,
10056399,MISSOURI,1981,August,Tornado,C,DUNKLIN,0,0,0,0,25K,0,F1
10059472,MISSOURI,1981,June,Tornado,C,BARTON,0,0,0,0,25K,0,F1
10059473,MISSOURI,1981,June,Thunderstorm Wind,C,DADE,0,0,0,0,0,0,
10059474,MISSOURI,1981,June,Thunderstorm Wind,C,GREENE,0,0,0,0,0,0,
10059475,MISSOURI,1981,June,Thunderstorm Wind,C,DUNKLIN,0,0,0,0,0,0,
10059476,MISSOURI,1981,June,Thunderstorm Wind,C,ADAIR,0,0,0,0,0,0,
10054947,MINNESOTA,1981,March,Tornado,C,MORRISON,0,0,0,0,25K,0,F2
10054948,MINNESOTA,1981,March,Hail,C,MORRISON,0,0,0,0,0,0,
10054949,MINNESOTA,1981,March,Hail,C,RENVILLE,0,0,0,0,0,0,
10043294,LOUISIANA,1981,June,Thunderstorm Wind,C,LINCOLN,0,0,0,0,0,0,
10043295,LOUISIANA,1981,June,Thunderstorm Wind,C,RAPIDES,0,0,0,0,0,0,
10043296,LOUISIANA,1981,June,Tornado,C,CONCORDIA,0,0,0,0,2.5K,0,F2
10043297,LOUISIANA,1981,June,Tornado,C,RAPIDES,0,0,0,0,2.5K,0,F0
10051543,MINNESOTA,1981,July,Thunderstorm Wind,C,LYON,0,0,0,0,0,0,
10051544,MINNESOTA,1981,July,Thunderstorm Wind,C,YELLOW MEDICINE,0,0,0,0,0,0,
10051545,MINNESOTA,1981,July,Thunderstorm Wind,C,WASHINGTON,0,0,0,0,0,0,
10051546,MINNESOTA,1981,July,Hail,C,RAMSEY,0,0,0,0,0,0,
10051547,MINNESOTA,1981,July,Hail,C,SHERBURNE,0,0,0,0,0,0,
9977380,ALABAMA,1981,August,Thunderstorm Wind,C,FAYETTE,0,0,0,0,0,0,
9977381,ALABAMA,1981,August,Thunderstorm Wind,C,TUSCALOOSA,0,0,0,0,0,0,
9977382,ALABAMA,1981,August,Thunderstorm Wind,C,MARION,0,0,0,0,0,0,
9977383,ALABAMA,1981,August,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0,
9977384,ALABAMA,1981,August,Tornado,C,BALDWIN,0,0,0,0,.03K,0,F0
9977385,ALABAMA,1981,August,Thunderstorm Wind,C,MOBILE,0,0,0,0,0,0,
9977386,ALABAMA,1981,August,Hail,C,ETOWAH,0,0,0,0,0,0,
9977387,ALABAMA,1981,August,Thunderstorm Wind,C,ETOWAH,0,0,0,0,0,0,
9977388,ALABAMA,1981,November,Thunderstorm Wind,C,CHILTON,0,0,0,0,0,0,
9977389,ALABAMA,1981,November,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
10043280,LOUISIANA,1981,May,Hail,C,OUACHITA,0,0,0,0,0,0,
9977373,ALABAMA,1981,July,Thunderstorm Wind,C,MARSHALL,0,0,0,0,0,0,
9984524,COLORADO,1981,June,Hail,C,JEFFERSON,0,0,0,0,0,0,
9984525,COLORADO,1981,June,Tornado,C,ADAMS,42,0,0,0,25M,0,F2
9984526,COLORADO,1981,June,Tornado,C,WELD,2,0,0,0,2.5M,0,F1
9984527,COLORADO,1981,June,Tornado,C,WELD,0,0,0,0,0K,0,F1
9984528,COLORADO,1981,June,Tornado,C,DOUGLAS,0,0,0,0,0K,0,F1
9984529,COLORADO,1981,June,Tornado,C,WELD,0,0,0,0,0K,0,F1
10056389,MISSOURI,1981,July,Hail,C,ANDREW,0,0,0,0,0,0,
10056400,MISSOURI,1981,August,Thunderstorm Wind,C,MARION,0,0,0,0,0,0,
10056401,MISSOURI,1981,August,Hail,C,PULASKI,0,0,0,0,0,0,
10056402,MISSOURI,1981,September,Hail,C,MACON,0,0,0,0,0,0,
10056403,MISSOURI,1981,October,Thunderstorm Wind,C,CALLAWAY,0,0,0,0,0,0,
10056404,MISSOURI,1981,October,Thunderstorm Wind,C,COLE,0,0,0,0,0,0,
10056405,MISSOURI,1981,October,Thunderstorm Wind,C,CALLAWAY,0,0,0,0,0,0,
10056406,MISSOURI,1981,October,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0,
10056407,MISSOURI,1981,October,Thunderstorm Wind,C,ST. LOUIS,0,0,0,0,0,0,
10056408,MISSOURI,1981,October,Thunderstorm Wind,C,TEXAS,0,0,0,0,0,0,
10056409,MISSOURI,1981,November,Thunderstorm Wind,C,ST. LOUIS (C),0,0,0,0,0,0,
10056390,MISSOURI,1981,July,Thunderstorm Wind,C,BATES,0,0,0,0,0,0,
10056391,MISSOURI,1981,August,Thunderstorm Wind,C,STODDARD,0,0,0,0,0,0,
10056392,MISSOURI,1981,August,Thunderstorm Wind,C,STODDARD,0,0,0,0,0,0,
10068799,NEBRASKA,1981,June,Thunderstorm Wind,C,PERKINS,0,0,0,0,0,0,
10068800,NEBRASKA,1981,June,Thunderstorm Wind,C,LINCOLN,0,0,0,0,0,0,
10068801,NEBRASKA,1981,June,Hail,C,DAWES,0,0,0,0,0,0,
10068802,NEBRASKA,1981,June,Tornado,C,MADISON,0,0,0,0,250K,0,F1
10055775,MINNESOTA,1981,July,Hail,C,LE SUEUR,0,0,0,0,0,0,
10067666,NEBRASKA,1981,April,Hail,C,SAUNDERS,0,0,0,0,0,0,
10067667,NEBRASKA,1981,April,Thunderstorm Wind,C,DODGE,0,0,0,0,0,0,
10067669,NEBRASKA,1981,April,Tornado,C,LANCASTER,0,0,0,0,250K,0,F2
10067670,NEBRASKA,1981,April,Hail,C,SAUNDERS,0,0,0,0,0,0,
10067671,NEBRASKA,1981,April,Thunderstorm Wind,C,SAUNDERS,0,0,0,0,0,0,
10068893,NEBRASKA,1981,June,Thunderstorm Wind,C,DIXON,0,0,0,0,0,0,
10068894,NEBRASKA,1981,June,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0,
10068895,NEBRASKA,1981,June,Thunderstorm Wind,C,DAKOTA,0,0,0,0,0,0,
10068896,NEBRASKA,1981,June,Thunderstorm Wind,C,PLATTE,0,0,0,0,0,0,
10068897,NEBRASKA,1981,June,Thunderstorm Wind,C,PLATTE,0,0,0,0,0,0,
10067672,NEBRASKA,1981,April,Thunderstorm Wind,C,CASS,0,0,0,0,0,0,
10067673,NEBRASKA,1981,April,Hail,C,SALINE,0,0,0,0,0,0,
10067674,NEBRASKA,1981,April,Hail,C,DOUGLAS,0,0,0,0,0,0,
10067676,NEBRASKA,1981,April,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0,
10067677,NEBRASKA,1981,April,Hail,C,DOUGLAS,0,0,0,0,0,0,
10067678,NEBRASKA,1981,April,Hail,C,LANCASTER,0,0,0,0,0,0,
10067679,NEBRASKA,1981,April,Hail,C,DOUGLAS,0,0,0,0,0,0,
10067680,NEBRASKA,1981,April,Hail,C,SEWARD,0,0,0,0,0,0,
10067681,NEBRASKA,1981,April,Hail,C,LANCASTER,0,0,0,0,0,0,
10067682,NEBRASKA,1981,April,Hail,C,SEWARD,0,0,0,0,0,0,
10067683,NEBRASKA,1981,April,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0,
10067684,NEBRASKA,1981,April,Thunderstorm Wind,C,JOHNSON,0,0,0,0,0,0,
10067685,NEBRASKA,1981,April,Hail,C,SARPY,0,0,0,0,0,0,
10067686,NEBRASKA,1981,April,Thunderstorm Wind,C,SCOTTS BLUFF,0,0,0,0,0,0,
10068803,NEBRASKA,1981,June,Thunderstorm Wind,C,DAWSON,0,0,0,0,0,0,
10068804,NEBRASKA,1981,June,Tornado,C,BOONE,0,0,0,0,.25K,0,F0
10068805,NEBRASKA,1981,June,Hail,C,DAWSON,0,0,0,0,0,0,
9984009,ARIZONA,1981,July,Hail,C,MOHAVE,0,0,0,0,0,0,
9984010,ARIZONA,1981,July,Thunderstorm Wind,C,COCONINO,0,0,0,0,0,0,
9984011,ARIZONA,1981,August,Thunderstorm Wind,C,PINAL,0,0,0,0,0,0,
9984012,ARIZONA,1981,August,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9984013,ARIZONA,1981,August,Thunderstorm Wind,C,MOHAVE,0,0,0,0,0,0,
9984014,ARIZONA,1981,August,Hail,C,YUMA,0,0,0,0,0,0,
9984015,ARIZONA,1981,August,Thunderstorm Wind,C,YUMA,0,0,0,0,0,0,
9984016,ARIZONA,1981,September,Tornado,C,PINAL,0,0,0,0,250K,0,F1
9984017,ARIZONA,1981,September,Tornado,C,MARICOPA,0,0,0,0,250K,0,F1
9984018,ARIZONA,1981,September,Tornado,C,MARICOPA,0,0,0,0,250K,0,F1
9984019,ARIZONA,1981,September,Hail,C,MOHAVE,0,0,0,0,0,0,
9984020,ARIZONA,1981,October,Hail,C,MARICOPA,0,0,0,0,0,0,
9984021,ARIZONA,1981,October,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9984022,ARIZONA,1981,October,Hail,C,MARICOPA,0,0,0,0,0,0,
9984023,ARIZONA,1981,October,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0,
9984024,ARIZONA,1981,October,Hail,C,COCONINO,0,0,0,0,0,0,
10051524,MINNESOTA,1981,July,Hail,C,BLUE EARTH,0,0,0,0,0,0,
10051525,MINNESOTA,1981,July,Hail,C,CARLTON,0,0,0,0,0,0,
10051526,MINNESOTA,1981,July,Thunderstorm Wind,C,CARLTON,0,0,0,0,0,0,
10051527,MINNESOTA,1981,July,Tornado,C,KOOCHICHING,0,0,0,0,.03K,0,F0
10051528,MINNESOTA,1981,July,Hail,C,CHISAGO,0,0,0,0,0,0,
10051530,MINNESOTA,1981,July,Hail,C,SIBLEY,0,0,0,0,0,0,
10051531,MINNESOTA,1981,July,Tornado,C,HUBBARD,0,0,0,0,.03K,0,F0
10051532,MINNESOTA,1981,July,Hail,C,WILKIN,0,0,0,0,0,0,
10051533,MINNESOTA,1981,July,Hail,C,OTTER TAIL,0,0,0,0,0,0,
10051534,MINNESOTA,1981,July,Hail,C,BIG STONE,0,0,0,0,0,0,
10051535,MINNESOTA,1981,July,Hail,C,RENVILLE,0,0,0,0,0,0,
10051536,MINNESOTA,1981,July,Thunderstorm Wind,C,RENVILLE,0,0,0,0,0,0,
10051537,MINNESOTA,1981,July,Hail,C,COTTONWOOD,0,0,0,0,0,0,
10051538,MINNESOTA,1981,July,Hail,C,WASECA,0,0,0,0,0,0,
10051539,MINNESOTA,1981,July,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
10055773,MINNESOTA,1981,July,Thunderstorm Wind,C,BECKER,0,0,0,0,0,0,
10055774,MINNESOTA,1981,July,Thunderstorm Wind,C,FREEBORN,0,0,0,0,0,0,
10051540,MINNESOTA,1981,July,Thunderstorm Wind,C,MORRISON,0,0,0,0,0,0,
10051541,MINNESOTA,1981,July,Hail,C,BLUE EARTH,0,0,0,0,0,0,
10051542,MINNESOTA,1981,July,Thunderstorm Wind,C,MORRISON,0,0,0,0,0,0,
9977355,ALABAMA,1981,July,Thunderstorm Wind,C,HOUSTON,0,0,0,0,0,0,
9977356,ALABAMA,1981,July,Thunderstorm Wind,C,PIKE,0,0,0,0,0,0,
9977357,ALABAMA,1981,July,Thunderstorm Wind,C,ESCAMBIA,0,0,0,0,0,0,
9977358,ALABAMA,1981,July,Thunderstorm Wind,C,MOBILE,0,0,0,0,0,0,
9977359,ALABAMA,1981,July,Thunderstorm Wind,C,MOBILE,0,0,0,0,0,0,
9977360,ALABAMA,1981,July,Thunderstorm Wind,C,LIMESTONE,0,0,0,0,0,0,
9977361,ALABAMA,1981,July,Thunderstorm Wind,C,LOWNDES,0,0,0,0,0,0,
9977363,ALABAMA,1981,July,Thunderstorm Wind,C,MORGAN,0,0,0,0,0,0,
9977364,ALABAMA,1981,July,Thunderstorm Wind,C,ETOWAH,0,0,0,0,0,0,
9977365,ALABAMA,1981,July,Thunderstorm Wind,C,ETOWAH,0,0,0,0,0,0,
9977366,ALABAMA,1981,July,Thunderstorm Wind,C,ESCAMBIA,0,0,0,0,0,0,
9977367,ALABAMA,1981,July,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0,
9977368,ALABAMA,1981,July,Thunderstorm Wind,C,DALLAS,0,0,0,0,0,0,
9977369,ALABAMA,1981,July,Thunderstorm Wind,C,ESCAMBIA,0,0,0,0,0,0,
9977370,ALABAMA,1981,July,Thunderstorm Wind,C,CULLMAN,0,0,0,0,0,0,
9977371,ALABAMA,1981,July,Hail,C,CULLMAN,0,0,0,0,0,0,
9977372,ALABAMA,1981,July,Thunderstorm Wind,C,CULLMAN,0,0,0,0,0,0,
10059428,MISSOURI,1981,May,Hail,C,PLATTE,0,0,0,0,0,0,
10068851,NEBRASKA,1981,June,Thunderstorm Wind,C,PIERCE,0,0,0,0,0,0,
10068852,NEBRASKA,1981,June,Thunderstorm Wind,C,CUSTER,0,0,0,0,0,0,
9984500,COLORADO,1981,May,Hail,C,LINCOLN,0,0,0,0,0,0,
9984501,COLORADO,1981,May,Hail,C,PROWERS,0,0,0,0,0,0,
9984502,COLORADO,1981,May,Hail,C,BACA,0,0,0,0,0,0,
9984503,COLORADO,1981,May,Thunderstorm Wind,C,LARIMER,0,0,0,0,0,0,
9984504,COLORADO,1981,May,Thunderstorm Wind,C,WELD,0,0,0,0,0,0,
9984505,COLORADO,1981,May,Thunderstorm Wind,C,MORGAN,0,0,0,0,0,0,
9984506,COLORADO,1981,May,Tornado,C,MORGAN,0,0,0,0,0K,0,F1
9984507,COLORADO,1981,May,Tornado,C,PROWERS,0,0,0,0,0K,0,F1
9984508,COLORADO,1981,May,Thunderstorm Wind,C,LARIMER,0,0,0,0,0,0,
9984509,COLORADO,1981,May,Thunderstorm Wind,C,LARIMER,0,0,0,0,0,0,
9984510,COLORADO,1981,May,Hail,C,JEFFERSON,0,0,0,0,0,0,
9984511,COLORADO,1981,May,Hail,C,ARAPAHOE,0,0,0,0,0,0,
9984512,COLORADO,1981,May,Hail,C,ELBERT,0,0,0,0,0,0,
9984514,COLORADO,1981,May,Tornado,C,DENVER,0,0,0,0,0K,0,F1
9984515,COLORADO,1981,May,Tornado,C,WELD,0,0,0,0,2.5K,0,F1
10043282,LOUISIANA,1981,May,Hail,C,MOREHOUSE,0,0,0,0,0,0,
10043283,LOUISIANA,1981,May,Thunderstorm Wind,C,MOREHOUSE,0,0,0,0,0,0,
10043284,LOUISIANA,1981,May,Thunderstorm Wind,C,LAFOURCHE,0,0,0,0,0,0,
10043285,LOUISIANA,1981,May,Thunderstorm Wind,C,PLAQUEMINES,0,0,0,0,0,0,
10043286,LOUISIANA,1981,May,Tornado,C,EAST FELICIANA,0,0,0,0,2.5K,0,F1
10043287,LOUISIANA,1981,June,Thunderstorm Wind,C,TENSAS,0,0,0,0,0,0,
10043288,LOUISIANA,1981,June,Thunderstorm Wind,C,TERREBONNE,0,0,0,0,0,0,
10043289,LOUISIANA,1981,June,Thunderstorm Wind,C,ORLEANS,0,0,0,0,0,0,
10043290,LOUISIANA,1981,June,Thunderstorm Wind,C,ST. BERNARD,0,0,0,0,0,0,
10043291,LOUISIANA,1981,June,Thunderstorm Wind,C,DE SOTO,0,0,0,0,0,0,
10043292,LOUISIANA,1981,June,Thunderstorm Wind,C,RED RIVER,0,0,0,0,0,0,
10043293,LOUISIANA,1981,June,Thunderstorm Wind,C,WEBSTER,0,0,0,0,0,0,
9982460,ARKANSAS,1981,May,Tornado,C,UNION,0,0,0,0,2.5K,0,F0
9982461,ARKANSAS,1981,May,Hail,C,UNION,0,0,0,0,0,0,
9982463,ARKANSAS,1981,May,Hail,C,COLUMBIA,0,0,0,0,0,0,
9982464,ARKANSAS,1981,May,Hail,C,ASHLEY,0,0,0,0,0,0,
